Date,Open,High,Low,Close,Adj Close,Volume
2009-02-12,3.422500,3.562500,3.422500,3.545357,3.044102,817188400
2009-02-13,3.535357,3.569286,3.504286,3.541429,3.040729,608977600
2009-02-17,3.459643,3.465714,3.367143,3.376071,2.898750,678238400
2009-02-18,3.394643,3.423214,3.311429,3.370357,2.893843,684779200
2009-02-19,3.334643,3.366071,3.218214,3.237143,2.779463,922804400
2009-02-20,3.192857,3.300000,3.178571,3.257143,2.796636,750316000
2009-02-23,3.273214,3.285714,3.089643,3.105357,2.666310,786982000
2009-02-24,3.123214,3.246071,3.107143,3.223214,2.767504,807105600
2009-02-25,3.209286,3.318571,3.187500,3.255714,2.795410,833053200
2009-02-26,3.285714,3.318571,3.177143,3.185357,2.735000,629868400
2009-02-27,3.140357,3.260714,3.131071,3.189643,2.738680,706658400
2009-03-02,3.147143,3.257143,3.131071,3.140714,2.696669,770929600
2009-03-03,3.176071,3.240714,3.138571,3.156071,2.709855,724340400
2009-03-04,3.220714,3.313214,3.194643,3.256071,2.795716,741403600
2009-03-05,3.230714,3.281071,3.158929,3.172857,2.724267,706899200
2009-03-06,3.155000,3.157143,2.940357,3.046429,2.615714,1011147200
2009-03-09,3.006429,3.128571,2.948929,2.968214,2.548558,698297600
2009-03-10,3.031071,3.184643,3.012857,3.165357,2.717828,844258800
2009-03-11,3.207500,3.359643,3.199286,3.310000,2.842020,846372800
2009-03-12,3.317857,3.449286,3.285714,3.441071,2.954560,768457200
2009-03-13,3.439286,3.471429,3.393214,3.426071,2.941681,601168400
2009-03-16,3.447500,3.478214,3.363571,3.407857,2.926042,797244000
2009-03-17,3.401429,3.560357,3.395357,3.559286,3.056062,786646000
2009-03-18,3.568214,3.695714,3.561429,3.625714,3.113098,796037200
2009-03-19,3.637500,3.685714,3.580357,3.629286,3.116164,500180800
2009-03-20,3.646071,3.682500,3.591786,3.628214,3.115244,695587200
2009-03-23,3.668214,3.862857,3.633929,3.845000,3.301381,666397200
2009-03-24,3.798571,3.908571,3.763929,3.803571,3.265809,640612000
2009-03-25,3.842143,3.870000,3.709286,3.803214,3.265502,646618000
2009-03-26,3.851071,3.927857,3.842143,3.923929,3.369150,616252000
2009-03-27,3.865357,3.876071,3.800000,3.816071,3.276541,492872800
2009-03-30,3.732500,3.750357,3.664643,3.731786,3.204172,502796000
2009-03-31,3.766071,3.837500,3.750000,3.754286,3.223492,570080000
2009-04-01,3.717500,3.892857,3.710357,3.881786,3.332965,589372000
2009-04-02,3.933571,4.098214,3.920714,4.025357,3.456237,812366800
2009-04-03,4.078214,4.147500,4.054286,4.142500,3.556819,636241200
2009-04-06,4.105000,4.241071,4.045714,4.230357,3.632253,658064400
2009-04-07,4.161786,4.166786,4.078214,4.107143,3.526461,536580800
2009-04-08,4.122500,4.171071,4.092143,4.154286,3.566939,455630000
2009-04-09,4.229286,4.285714,4.212857,4.270357,3.666599,530756800
2009-04-13,4.286071,4.320714,4.250000,4.293571,3.686531,389236400
2009-04-14,4.270357,4.291786,4.187500,4.225357,3.627961,454622000
2009-04-15,4.185714,4.223214,4.134286,4.201429,3.607416,412882400
2009-04-16,4.256786,4.398214,4.242500,4.337500,3.724248,593446000
2009-04-17,4.327857,4.437500,4.294643,4.407857,3.784660,497495600
2009-04-20,4.347500,4.392500,4.255714,4.303571,3.695117,466466000
2009-04-21,4.246071,4.362143,4.235714,4.348571,3.733755,470685600
2009-04-22,4.379643,4.476786,4.328571,4.339643,3.726088,938767200
2009-04-23,4.522143,4.542857,4.411071,4.478571,3.845375,945156800
2009-04-24,4.451429,4.469286,4.391786,4.425000,3.799377,540764000
2009-04-27,4.389286,4.464286,4.380714,4.454643,3.824830,480690000
2009-04-28,4.405357,4.507500,4.402143,4.425000,3.799377,455856800
2009-04-29,4.458929,4.530357,4.422500,4.469286,3.837403,458110800
2009-04-30,4.507857,4.535714,4.461429,4.493929,3.858562,498489600
2009-05-01,4.492857,4.569643,4.492857,4.544286,3.901799,397516000
2009-05-04,4.580000,4.723214,4.560000,4.716786,4.049911,609358400
2009-05-05,4.705357,4.745000,4.682857,4.739643,4.069535,398255200
2009-05-06,4.761786,4.767857,4.650714,4.732143,4.063096,473538800
2009-05-07,4.726071,4.728214,4.567857,4.609286,3.957609,531776000
2009-05-08,4.608571,4.686786,4.509286,4.613929,3.961596,467964000
2009-05-11,4.548929,4.677143,4.540000,4.627500,3.973246,404658800
2009-05-12,4.627143,4.632500,4.401786,4.443571,3.815323,609481600
2009-05-13,4.400357,4.429286,4.263571,4.267500,3.664145,595971600
2009-05-14,4.277857,4.411786,4.275000,4.391071,3.770246,447826400
2009-05-15,4.368571,4.450714,4.343214,4.372143,3.753994,367567200
2009-05-18,4.418929,4.525000,4.341786,4.523214,3.883707,458841600
2009-05-19,4.529286,4.618214,4.490714,4.551786,3.908236,372422400
2009-05-20,4.558214,4.614643,4.475000,4.495357,3.859787,388584000
2009-05-21,4.469643,4.527857,4.388929,4.435000,3.807964,407946000
2009-05-22,4.430357,4.435000,4.348214,4.375000,3.756446,297998400
2009-05-26,4.455714,4.672500,4.448214,4.670714,4.010350,636927200
2009-05-27,4.706429,4.820714,4.675357,4.751786,4.079961,646422000
2009-05-28,4.766071,4.835357,4.715357,4.823929,4.141904,487552800
2009-05-29,4.835357,4.853571,4.780357,4.850357,4.164597,456534400
2009-06-01,4.873929,4.999643,4.857143,4.976786,4.273150,452499600
2009-06-02,4.963929,5.047857,4.941071,4.981786,4.277443,456223600
2009-06-03,5.000000,5.039643,4.966786,5.033929,4.322215,565199600
2009-06-04,5.004643,5.149286,5.001429,5.133571,4.407768,550634000
2009-06-05,5.189643,5.228571,5.114643,5.166786,4.436287,632716000
2009-06-08,5.136429,5.151071,4.979643,5.137500,4.411141,931652400
2009-06-09,5.136071,5.162857,5.019643,5.097143,4.376491,676964400
2009-06-10,5.081429,5.083929,4.939286,5.008929,4.300751,688623600
2009-06-11,4.983929,5.055714,4.948214,4.998214,4.291549,524823600
2009-06-12,4.957500,4.967857,4.858571,4.891786,4.200169,563085600
2009-06-15,4.857500,4.890357,4.817500,4.860357,4.173183,539750400
2009-06-16,4.880714,4.945357,4.860714,4.869643,4.181155,514805200
2009-06-17,4.881071,4.908929,4.804643,4.842143,4.157542,571412800
2009-06-18,4.861071,4.928571,4.842500,4.852857,4.166743,427680400
2009-06-19,4.931071,4.982143,4.889286,4.981429,4.277137,721856800
2009-06-22,5.023929,5.055714,4.868929,4.906071,4.212433,634914000
2009-06-23,4.871429,4.891071,4.745714,4.786071,4.109400,706532400
2009-06-24,4.836429,4.910714,4.816429,4.865000,4.177169,485525600
2009-06-25,4.848214,5.007143,4.828929,4.995000,4.288789,589447600
2009-06-26,4.992500,5.127143,4.990714,5.087143,4.367906,439384400
2009-06-29,5.123571,5.141071,5.055000,5.070357,4.353492,567616000
2009-06-30,5.092143,5.135714,5.064286,5.086786,4.367598,434224000
2009-07-01,5.125000,5.166429,5.090000,5.101071,4.379865,414178800
2009-07-02,5.044643,5.101071,4.992500,5.000714,4.293695,370479200
2009-07-06,4.953571,4.963929,4.866071,4.950357,4.250457,498688400
2009-07-07,4.945714,4.988571,4.827857,4.835714,4.152024,461596800
2009-07-08,4.854286,4.930000,4.800714,4.900714,4.207835,575929200
2009-07-09,4.920000,4.928214,4.854643,4.870000,4.181461,343025200
2009-07-10,4.869286,4.963214,4.868571,4.947143,4.247697,445275600
2009-07-13,4.983571,5.083571,4.911786,5.083571,4.364837,483501200
2009-07-14,5.072500,5.113571,5.041429,5.081071,4.362691,347247600
2009-07-15,5.180000,5.250000,5.154286,5.245714,4.504056,485587200
2009-07-16,5.205714,5.286429,5.198929,5.268571,4.523681,393570800
2009-07-17,5.324286,5.429286,5.308214,5.419643,4.653394,602154000
2009-07-20,5.473929,5.537143,5.388929,5.461071,4.688966,735526400
2009-07-21,5.474643,5.479643,5.348214,5.411071,4.646035,874781600
2009-07-22,5.635357,5.668929,5.575357,5.597857,4.806413,874104000
2009-07-23,5.593929,5.658571,5.555714,5.636429,4.839529,526962800
2009-07-24,5.605357,5.714286,5.589286,5.713929,4.906074,438362400
2009-07-27,5.720357,5.745714,5.616429,5.717857,4.909446,433311200
2009-07-28,5.674286,5.717857,5.628571,5.714286,4.906378,363554800
2009-07-29,5.675000,5.730357,5.651786,5.715357,4.907299,382158000
2009-07-30,5.775000,5.882857,5.767857,5.813929,4.991935,469604800
2009-07-31,5.821071,5.892857,5.818214,5.835357,5.010332,422536800
2009-08-03,5.900357,5.951429,5.888214,5.943929,5.103555,394240000
2009-08-04,5.890357,5.913214,5.864643,5.912500,5.076571,395810800
2009-08-05,5.919643,5.978214,5.864643,5.896786,5.063078,423183600
2009-08-06,5.913571,5.946786,5.824643,5.853929,5.026278,341616800
2009-08-07,5.910357,5.950000,5.885714,5.911071,5.075342,387354800
2009-08-10,5.916429,5.950000,5.845000,5.882857,5.051117,300294400
2009-08-11,5.846071,5.870714,5.781429,5.815357,4.993162,355342400
2009-08-12,5.805357,5.953929,5.802143,5.903929,5.069210,445071200
2009-08-13,5.951786,6.023929,5.946429,6.015000,5.164578,439980800
2009-08-14,5.997857,6.008214,5.911786,5.956429,5.114287,305816000
2009-08-17,5.841071,5.842500,5.693571,5.699643,4.893807,524381200
2009-08-18,5.772500,5.865714,5.764643,5.857143,5.029039,431152400
2009-08-19,5.812500,5.903571,5.801786,5.878571,5.047438,413271600
2009-08-20,5.892143,5.954286,5.878929,5.940357,5.100489,342031200
2009-08-21,5.987500,6.048929,5.957143,6.043571,5.189109,416074400
2009-08-24,6.075714,6.096786,6.009643,6.037857,5.184203,406929600
2009-08-25,6.052143,6.105000,6.040357,6.050000,5.194629,324354800
2009-08-26,6.032857,6.055357,5.955714,5.978929,5.133606,303998800
2009-08-27,6.026786,6.056071,5.886786,6.051786,5.196163,449181600
2009-08-28,6.152500,6.160357,6.018929,6.073214,5.214561,453700800
2009-08-31,6.005714,6.030357,5.946429,6.007500,5.158137,311337600
2009-09-01,5.999643,6.071429,5.890714,5.903571,5.068903,469028000
2009-09-02,5.879286,5.986071,5.861071,5.899286,5.065223,364249200
2009-09-03,5.944286,5.967857,5.892857,5.948214,5.107234,293955200
2009-09-04,5.974286,6.096429,5.967500,6.082500,5.222534,374628800
2009-09-08,6.177857,6.183571,6.142857,6.176071,5.302876,315047600
2009-09-09,6.170714,6.231071,6.060714,6.112143,5.247986,811087200
2009-09-10,6.145000,6.187500,6.100357,6.162857,5.291530,491134000
2009-09-11,6.175357,6.185000,6.102500,6.148571,5.279263,348961200
2009-09-14,6.101071,6.210714,6.080357,6.204286,5.327102,322011200
2009-09-15,6.215714,6.273214,6.199643,6.255714,5.371260,426470800
2009-09-16,6.356786,6.526786,6.352857,6.495357,5.577020,754023200
2009-09-17,6.499286,6.671071,6.498929,6.591071,5.659202,810572000
2009-09-18,6.636786,6.662500,6.598571,6.607857,5.673615,601582800
2009-09-21,6.581786,6.612857,6.486429,6.572143,5.642950,437715600
2009-09-22,6.613929,6.620714,6.530357,6.588571,5.657055,356753600
2009-09-23,6.621429,6.746429,6.608214,6.625000,5.688334,593563600
2009-09-24,6.685714,6.703571,6.527500,6.565000,5.636817,550880400
2009-09-25,6.500357,6.625000,6.480000,6.513214,5.592352,445239200
2009-09-28,6.566786,6.667143,6.547500,6.648214,5.708265,337444800
2009-09-29,6.668929,6.692857,6.582500,6.620714,5.684654,345385600
2009-09-30,6.647500,6.658929,6.521786,6.619643,5.683734,539585200
2009-10-01,6.619643,6.650714,6.453571,6.459286,5.546050,524711600
2009-10-02,6.478929,6.640714,6.476786,6.603571,5.669935,553308000
2009-10-05,6.650000,6.673571,6.581071,6.643571,5.704278,423133200
2009-10-06,6.705000,6.786071,6.689286,6.786071,5.826633,605085600
2009-10-07,6.777143,6.805357,6.751071,6.794643,5.833992,465668000
2009-10-08,6.809286,6.837500,6.746071,6.759643,5.803941,438211200
2009-10-09,6.748929,6.810714,6.736429,6.802500,5.840738,293272000
2009-10-12,6.822143,6.839643,6.772857,6.814643,5.851164,288024800
2009-10-13,6.808214,6.827500,6.775000,6.786429,5.826939,348020400
2009-10-14,6.866071,6.868571,6.793929,6.831786,5.865884,375510800
2009-10-15,6.772500,6.818571,6.768929,6.805714,5.843499,373556400
2009-10-16,6.762500,6.798571,6.708571,6.716071,5.766528,431426800
2009-10-19,6.708929,6.785714,6.626786,6.780714,5.822034,942230800
2009-10-20,7.164286,7.205357,7.066071,7.098571,6.094950,1141039200
2009-10-21,7.125714,7.453929,7.115357,7.318571,6.283845,1193726800
2009-10-22,7.310714,7.423214,7.232500,7.328571,6.292433,791392000
2009-10-23,7.346429,7.350000,7.258214,7.283571,6.253793,420786800
2009-10-26,7.273929,7.383929,7.146429,7.231429,6.209023,484338400
2009-10-27,7.202143,7.243214,7.016071,7.048929,6.052328,756551600
2009-10-28,7.061071,7.072143,6.825000,6.871429,5.899922,818386800
2009-10-29,6.964286,7.028929,6.862143,7.012500,6.021047,570270400
2009-10-30,7.002143,7.028571,6.720357,6.732143,5.780329,717525200
2009-11-02,6.778571,6.888571,6.627500,6.761071,5.805167,678983200
2009-11-03,6.708929,6.768571,6.640000,6.741071,5.787994,522541600
2009-11-04,6.811786,6.923214,6.793929,6.814643,5.851164,487530400
2009-11-05,6.871429,6.964286,6.850714,6.929643,5.949905,384801200
2009-11-06,6.875357,6.971071,6.871429,6.940714,5.959411,295097600
2009-11-09,7.033571,7.210714,7.009286,7.195000,6.177744,528855600
2009-11-10,7.179286,7.320714,7.178929,7.249286,6.224356,401195200
2009-11-11,7.305714,7.321429,7.208214,7.258929,6.232635,443870000
2009-11-12,7.255000,7.316786,7.193929,7.213929,6.193998,363731200
2009-11-13,7.245357,7.315357,7.216786,7.301786,6.269433,343240800
2009-11-16,7.338571,7.428571,7.321786,7.379643,6.336283,485206400
2009-11-17,7.360000,7.408571,7.321429,7.392857,6.347629,396513600
2009-11-18,7.376429,7.392857,7.285714,7.355714,6.315737,374320800
2009-11-19,7.307500,7.307500,7.135714,7.161071,6.148612,542326400
2009-11-20,7.112500,7.156786,7.062857,7.140000,6.130520,406666400
2009-11-23,7.250000,7.357143,7.248214,7.352857,6.313284,474896800
2009-11-24,7.333214,7.352857,7.246429,7.301429,6.269125,318438400
2009-11-25,7.335714,7.344643,7.277143,7.292500,6.261459,286454000
2009-11-27,7.115000,7.248571,7.084643,7.163929,6.151066,295257200
2009-11-30,7.182500,7.202857,7.098929,7.139643,6.130216,424858000
2009-12-01,7.222857,7.241786,7.029643,7.034643,6.040061,465763200
2009-12-02,7.105714,7.193571,6.991071,7.008214,6.017367,715260000
2009-12-03,7.050714,7.106429,7.009643,7.017143,6.025033,448719600
2009-12-04,7.132143,7.138571,6.795714,6.904286,5.928133,826884800
2009-12-07,6.904286,6.920357,6.738571,6.748214,5.794127,714758800
2009-12-08,6.762857,6.869643,6.739286,6.781071,5.822340,690398800
2009-12-09,6.831429,7.077143,6.796786,7.064286,6.065512,684782000
2009-12-10,7.125000,7.132143,7.004286,7.015357,6.023501,489669600
2009-12-11,7.063571,7.071429,6.908214,6.952500,5.969531,429774800
2009-12-14,6.977500,7.051071,6.877143,7.035000,6.040365,495790400
2009-12-15,6.993929,7.053929,6.902500,6.934643,5.954198,419459600
2009-12-16,6.967857,7.017857,6.948214,6.965357,5.980569,352984800
2009-12-17,6.937857,6.964286,6.821429,6.852143,5.883363,388838800
2009-12-18,6.898929,6.982143,6.878571,6.979643,5.992837,608770400
2009-12-21,7.001786,7.133929,6.988214,7.079643,6.078697,611906400
2009-12-22,7.122857,7.173214,7.095000,7.155714,6.144014,349515600
2009-12-23,7.185714,7.227857,7.171786,7.217857,6.197370,345525600
2009-12-24,7.269643,7.476786,7.262500,7.465714,6.410184,500889200
2009-12-28,7.561429,7.641071,7.486071,7.557500,6.488994,644565600
2009-12-29,7.593929,7.597143,7.454643,7.467857,6.412024,445205600
2009-12-30,7.458214,7.571429,7.439643,7.558571,6.489913,412084400
2009-12-31,7.611786,7.619643,7.520000,7.526071,6.462008,352410800
2010-01-04,7.622500,7.660714,7.585000,7.643214,6.562591,493729600
2010-01-05,7.664286,7.699643,7.616071,7.656429,6.573935,601904800
2010-01-06,7.656429,7.686786,7.526786,7.534643,6.469369,552160000
2010-01-07,7.562500,7.571429,7.466071,7.520714,6.457407,477131200
2010-01-08,7.510714,7.571429,7.466429,7.570714,6.500339,447610800
2010-01-11,7.600000,7.607143,7.444643,7.503929,6.442997,462229600
2010-01-12,7.471071,7.491786,7.372143,7.418571,6.369709,594459600
2010-01-13,7.423929,7.533214,7.289286,7.523214,6.459555,605892000
2010-01-14,7.503929,7.516429,7.465000,7.479643,6.422143,432894000
2010-01-15,7.533214,7.557143,7.352500,7.354643,6.314816,594067600
2010-01-19,7.440357,7.685357,7.401429,7.680000,6.594175,730007600
2010-01-20,7.675357,7.698214,7.482143,7.561786,6.492675,612152800
2010-01-21,7.574286,7.618214,7.400357,7.431071,6.380439,608154400
2010-01-22,7.385000,7.410714,7.041429,7.062500,6.063978,881767600
2010-01-25,7.232500,7.310714,7.149643,7.252500,6.227116,1065699600
2010-01-26,7.355357,7.632500,7.235000,7.355000,6.315125,1867110000
2010-01-27,7.387500,7.520714,7.126071,7.424286,6.374613,1722568400
2010-01-28,7.318929,7.339286,7.096429,7.117500,6.111203,1173502400
2010-01-29,7.181429,7.221429,6.794643,6.859286,5.889495,1245952400
2010-02-01,6.870357,7.000000,6.832143,6.954643,5.971371,749876400
2010-02-02,6.996786,7.011429,6.906429,6.995000,6.006022,698342400
2010-02-03,6.970357,7.150000,6.943571,7.115357,6.109362,615328000
2010-02-04,7.026071,7.084643,6.841786,6.858929,5.889189,757652000
2010-02-05,6.879643,7.000000,6.816071,6.980714,5.993757,850306800
2010-02-08,6.988929,7.067143,6.928571,6.932857,5.952664,478270800
2010-02-09,7.015000,7.053571,6.955357,7.006786,6.016141,632886800
2010-02-10,6.996071,7.021429,6.937857,6.968571,5.983329,370361600
2010-02-11,6.960000,7.133929,6.930714,7.095357,6.092191,550345600
2010-02-12,7.075357,7.201429,6.982143,7.156429,6.144627,655468800
2010-02-16,7.212143,7.274643,7.197143,7.264286,6.237236,543737600
2010-02-17,7.292500,7.296786,7.173571,7.233929,6.211170,436396800
2010-02-18,7.201071,7.281786,7.175714,7.247500,6.222822,422825200
2010-02-19,7.209286,7.257143,7.182500,7.202500,6.184185,415469600
2010-02-22,7.226429,7.232143,7.113929,7.157857,6.145854,390563600
2010-02-23,7.142857,7.190357,6.989643,7.037857,6.042820,575094800
2010-02-24,7.079643,7.194286,7.065714,7.166429,6.153214,460566400
2010-02-25,7.049286,7.245000,7.031786,7.214286,6.194305,665126000
2010-02-26,7.227857,7.327500,7.214286,7.307857,6.274645,507460800
2010-03-01,7.348214,7.482143,7.337500,7.463929,6.408653,550093600
2010-03-02,7.497500,7.529643,7.419286,7.458929,6.404358,566546400
2010-03-03,7.462143,7.495357,7.426429,7.476071,6.419076,372052800
2010-03-04,7.474286,7.532857,7.451071,7.525357,6.461394,366041200
2010-03-05,7.676429,7.846429,7.665357,7.819643,6.714074,899620400
2010-03-08,7.857500,7.860357,7.794643,7.824286,6.718060,429889600
2010-03-09,7.796786,8.035714,7.781786,7.965000,6.838880,920259200
2010-03-10,7.993929,8.052857,7.971429,8.030000,6.894689,596218000
2010-03-11,7.996786,8.053571,7.975714,8.053571,6.914927,405700400
2010-03-12,8.120357,8.133214,8.062500,8.092857,6.948661,416323600
2010-03-15,8.049286,8.053571,7.866071,7.994286,6.864026,493502800
2010-03-16,8.006429,8.035000,7.946786,8.016071,6.882730,446908000
2010-03-17,8.032143,8.087500,7.973929,8.004286,6.872613,450956800
2010-03-18,8.003571,8.035714,7.950357,8.023214,6.888862,342109600
2010-03-19,8.028214,8.044286,7.901071,7.937500,6.815269,559445600
2010-03-22,7.873929,8.071429,7.862500,8.026786,6.891930,456419600
2010-03-23,8.058571,8.170714,8.003571,8.155714,7.002629,602431200
2010-03-24,8.130000,8.221429,8.125357,8.191786,7.033601,597780400
2010-03-25,8.247143,8.248929,8.080357,8.094643,6.950193,542284400
2010-03-26,8.176786,8.283929,8.162500,8.246429,7.080520,640875200
2010-03-29,8.321429,8.352500,8.272143,8.299643,7.126210,540744400
2010-03-30,8.450000,8.481429,8.366071,8.423214,7.232308,527310000
2010-03-31,8.410357,8.450357,8.373571,8.392857,7.206243,430659600
2010-04-01,8.478929,8.526071,8.312500,8.427500,7.235990,603145200
2010-04-05,8.392143,8.518214,8.384643,8.517500,7.313264,684507600
2010-04-06,8.507143,8.580000,8.464286,8.555000,7.345464,447017200
2010-04-07,8.555357,8.640000,8.523571,8.592857,7.377969,628502000
2010-04-08,8.587143,8.626429,8.501429,8.569643,7.358035,572989200
2010-04-09,8.622500,8.638929,8.587857,8.635357,7.414460,334182800
2010-04-12,8.650000,8.681071,8.636071,8.653214,7.429790,333026400
2010-04-13,8.637857,8.671429,8.611071,8.658214,7.434084,306210800
2010-04-14,8.760000,8.778929,8.716786,8.774643,7.534050,404076400
2010-04-15,8.777857,8.893929,8.768214,8.890000,7.633101,376784800
2010-04-16,8.877500,8.969286,8.733929,8.835714,7.586490,750545600
2010-04-19,8.822500,8.853214,8.634643,8.823929,7.576371,566924400
2010-04-20,8.876429,8.901786,8.677143,8.735357,7.500321,738326400
2010-04-21,9.242857,9.294643,9.133214,9.257857,7.948947,982391200
2010-04-22,9.222857,9.526786,9.150000,9.516786,8.171267,793424800
2010-04-23,9.571071,9.720714,9.535714,9.672500,8.304968,796955600
2010-04-26,9.710000,9.730714,9.578214,9.625000,8.264184,479068800
2010-04-27,9.545357,9.565714,9.304286,9.358571,8.035424,709343600
2010-04-28,9.401786,9.428571,9.157500,9.342857,8.021929,758402400
2010-04-29,9.393571,9.642857,9.357500,9.594286,8.237813,558840800
2010-04-30,9.618214,9.663214,9.321429,9.324643,8.006289,542463600
2010-05-03,9.422857,9.567143,9.388571,9.512500,8.167588,454342000
2010-05-04,9.388929,9.403214,9.169643,9.238571,7.932388,723819600
2010-05-05,9.036786,9.219286,8.883214,9.142500,7.849899,883103200
2010-05-06,9.065357,9.223214,7.116071,8.794643,7.551228,1285860800
2010-05-07,8.703929,8.806071,8.043214,8.423571,7.232616,1676018400
2010-05-10,8.937500,9.094643,8.876071,9.071071,7.788570,984306400
2010-05-11,8.994286,9.281786,8.946429,9.161429,7.866152,848906800
2010-05-12,9.258571,9.397500,9.239286,9.360357,8.036957,654379600
2010-05-13,9.400714,9.464286,9.157143,9.227143,7.922579,599712400
2010-05-14,9.112857,9.160000,8.910714,9.065000,7.783358,759362800
2010-05-17,9.096429,9.149286,8.846786,9.079286,7.795625,762834800
2010-05-18,9.177857,9.233929,8.937857,9.012857,7.738587,782678400
2010-05-19,8.910714,9.032857,8.744643,8.869286,7.615313,1025726800
2010-05-20,8.638571,8.708929,8.436071,8.491429,7.290882,1282915200
2010-05-21,8.315000,8.732143,8.262500,8.654286,7.430714,1223891200
2010-05-24,8.831429,8.960714,8.795000,8.812857,7.566864,754238800
2010-05-25,8.548214,8.812857,8.470000,8.757857,7.519642,1048006400
2010-05-26,8.931429,9.004643,8.705357,8.718214,7.485601,850654000
2010-05-27,8.950000,9.067500,8.896786,9.048214,7.768945,666282400
2010-05-28,9.263929,9.264286,9.048214,9.174286,7.877193,815614800
2010-06-01,9.274643,9.497857,9.248571,9.315357,7.998320,876472800
2010-06-02,9.447857,9.457143,9.297500,9.426786,8.093994,688548000
2010-06-03,9.470714,9.483929,9.300357,9.397143,8.068543,650106800
2010-06-04,9.221786,9.353571,9.093929,9.141429,7.848980,758304400
2010-06-07,9.224643,9.255357,8.948214,8.962143,7.695044,886942000
2010-06-08,9.044286,9.064286,8.773214,8.904643,7.645673,1000770400
2010-06-09,8.981071,8.996429,8.660357,8.685714,7.457696,854630000
2010-06-10,8.744286,8.963571,8.650000,8.946786,7.681857,776356000
2010-06-11,8.865357,9.066429,8.834643,9.053929,7.773851,545759200
2010-06-14,9.141429,9.255357,9.071786,9.081429,7.797464,602960400
2010-06-15,9.130000,9.280357,9.125000,9.274643,7.963359,585074000
2010-06-16,9.325000,9.562500,9.308214,9.544643,8.195186,783678000
2010-06-17,9.664286,9.746429,9.625000,9.709643,8.336859,872855200
2010-06-18,9.723214,9.821429,9.693571,9.788214,8.404319,784621600
2010-06-21,9.917500,9.964643,9.597500,9.648929,8.284728,776490400
2010-06-22,9.720000,9.856071,9.696429,9.780357,8.397574,717262000
2010-06-23,9.806429,9.809286,9.567857,9.677500,8.309261,768457200
2010-06-24,9.678571,9.757143,9.575000,9.607143,8.248850,714277200
2010-06-25,9.645000,9.652500,9.493214,9.525000,8.178320,549942400
2010-06-28,9.533214,9.633929,9.447143,9.582143,8.227384,584948000
2010-06-29,9.432857,9.442500,9.082143,9.148929,7.855419,1133344800
2010-06-30,9.168214,9.213214,8.928929,8.983214,7.713137,739452000
2010-07-01,9.082143,9.100000,8.686429,8.874286,7.619610,1022896000
2010-07-02,8.946071,8.961786,8.685714,8.819286,7.572384,693842800
2010-07-06,8.964286,9.028571,8.791429,8.879643,7.624209,615235600
2010-07-07,8.946071,9.241786,8.919643,9.238214,7.932084,654556000
2010-07-08,9.374286,9.389286,9.103214,9.217500,7.914295,738144400
2010-07-09,9.174643,9.282143,9.112857,9.272143,7.961215,433322400
2010-07-12,9.233214,9.351786,9.102143,9.188929,7.889767,562878400
2010-07-13,9.154286,9.157143,8.801071,8.992857,7.721415,1190924000
